,Date,Close,High,Low,Open,Volume
81,2008-01-31,31.38762664794922,34.02885567193379,31.019083596013363,33.936719388252875,41538563
82,2008-02-01,32.4779052734375,32.70824496806364,31.63332639314166,31.925089589777162,9089201
83,2008-02-04,34.151710510253906,34.550966442768,33.092148211388704,33.092148211388704,12009385
84,2008-02-05,35.21125411987305,35.671933316844346,33.476029977729375,34.21311585976858,14593303
85,2008-02-06,34.904151916503906,35.31876423193269,32.95394360122072,34.24384557408287,12429218
86,2008-02-07,33.26105499267578,35.610520727796235,33.04607173082633,34.428109663442704,11300078
87,2008-02-08,32.401123046875,33.752448325126515,31.802238217652647,33.476041544553034,13514197
88,2008-02-11,30.113080978393555,32.86180283947933,29.790605008249575,32.86180283947933,15133331
89,2008-02-12,29.575624465942383,31.218715176892097,29.329928366717926,31.019088267840534,10237627
90,2008-02-13,29.145652770996094,30.481621562813192,28.546770065506514,30.097722125603497,10395753
91,2008-02-14,31.694740295410156,32.01721618677247,29.79059773033264,29.79059773033264,12514003
92,2008-02-15,32.600746154785156,32.861798592782336,30.727316157221928,31.571894878899382,12080990
93,2008-02-18,32.416473388671875,33.33783407090294,32.1400666419539,33.33783407090294,6977153
94,2008-02-19,32.063297271728516,33.07679247998329,31.817601148092763,33.00001257152139,7226542
95,2008-02-20,31.264781951904297,31.771530541690318,30.91159524494065,31.756174145129272,5604999
96,2008-02-21,31.47975730895996,32.017216437849406,31.09585793118179,31.77152041951389,3874365
97,2008-02-22,31.080495834350586,31.2801226410366,30.113068330258958,30.435544164956166,2691220
98,2008-02-25,31.341552734375,31.72545212278087,30.589110349657,31.449045396243637,6270186
99,2008-02-26,31.464401245117188,31.90972411142218,31.310841492405988,31.633317389656998,7139423
100,2008-02-27,33.30711364746094,34.95020152338434,31.925076065184186,31.925076065184186,43223132
101,2008-02-28,34.24384689331055,34.50489941053199,33.16892819405,33.62960763659023,35763847
102,2008-02-29,33.75244140625,34.70451271357306,33.19962795842367,34.02885021295063,16477462
103,2008-03-03,32.339698791503906,33.41461941601114,31.97115570804347,32.27827529139183,10049153
104,2008-03-04,31.51047706604004,32.67753192647026,30.711967380431584,32.55468492338835,11485198
105,2008-03-05,32.0940055847168,32.2475653801884,30.74267813489389,31.6640369077235,8581053
106,2008-03-07,30.450918197631836,31.63332958237031,29.17637050919625,31.63332958237031,14251925
107,2008-03-10,30.34286880493164,30.558941666775194,28.598849592419686,30.497206862440446,11713659
108,2008-03-11,32.84315490722656,33.15183110432418,29.385981918402123,30.095935497051094,19665129
109,2008-03-12,32.00972366333008,33.9543837634292,31.701047523420506,33.73831088416131,12262350
110,2008-03-13,27.611095428466797,31.484984738324226,26.85483906189931,31.17630849945221,47000084
111,2008-03-14,29.509443283081055,29.632912889951516,27.811724675221058,28.382774223676748,35798540
112,2008-03-17,28.35191535949707,28.953833515375234,27.749997203618907,28.953833515375234,19211273
113,2008-03-18,28.598852157592773,29.15446963312934,27.84259393329197,28.30560814734843,12632937
114,2008-03-19,28.768625259399414,32.04059120757462,28.58341873125903,29.941592959808116,16449023
115,2008-03-24,29.04644203186035,29.84900111338178,28.41365530527747,29.84900111338178,11636914
116,2008-03-25,30.142234802246094,30.327439243727785,29.26250690183939,29.802690186180016,13232423
117,2008-03-26,29.95702362060547,30.682413327252416,29.632913281606964,29.941589396206705,11448313
118,2008-03-27,30.497211456298828,30.79045548441262,29.509448158122407,29.509448158122407,17425122
119,2008-03-28,30.558942794799805,30.790451982952607,29.756386122135506,30.636111826402754,11599511
120,2008-03-31,30.34286880493164,30.69784759320822,29.94158943673997,30.558941666775194,9914705
121,2008-04-01,30.404611587524414,30.836759517952263,30.01876634250549,30.55894968553198,6034588
122,2008-04-02,30.89849853515625,31.793660881188796,30.558953836084473,30.558953836084473,6087024
123,2008-04-03,30.651548385620117,31.114562610498048,30.4046070470164,30.975658761703492,3883474
124,2008-04-04,30.497211456298828,30.85219029804661,29.910727586759634,30.85219029804661,5906537
125,2008-04-07,30.373743057250977,30.682419231247028,30.018764201148947,30.543515371617662,4088729
126,2008-04-08,29.602052688598633,30.38917735272136,29.385979784986038,30.327440443108376,5753811
127,2008-04-09,29.679218292236328,29.941591754303413,29.339673702097695,29.694652517850635,3776374
128,2008-04-10,30.265703201293945,30.48177608759009,29.52488127875171,29.632916675227722,7075297
129,2008-04-11,30.404611587524414,30.713287783539553,30.095935391509276,30.55894968553198,4012660
130,2008-04-15,30.867612838745117,31.021950861071975,29.69464345039232,30.219392307634955,6362785
131,2008-04-16,30.450918197631836,31.392381135488332,30.327446447305338,31.17630818909783,4725794
132,2008-04-17,31.623884201049805,32.34927200486649,30.574383879766827,30.913928532341057,14831167
133,2008-04-21,32.1331901550293,32.68880757146741,31.793647690176563,32.10232380004842,7639361
134,2008-04-22,32.65793991088867,33.02835292634475,31.793648457074877,32.10232457439235,8814769
135,2008-04-23,32.68880081176758,33.0746458693187,32.256655184647684,32.719669253709036,5265604
136,2008-04-24,31.531286239624023,33.0901017092288,31.253478454022883,33.02836687835574,8801780
137,2008-04-25,31.793657302856445,32.24123737882584,31.36150936237141,32.10233350605527,4095990
138,2008-04-28,31.91712760925293,32.534480028464,31.79365796274852,31.82452432770236,4708244
139,2008-04-29,32.364707946777344,32.67338415878884,31.947996316568535,32.10233442257429,6497143
140,2008-04-30,32.58078384399414,32.997497605502026,32.41101358660067,32.68882136537611,6331377
141,2008-05-02,32.87401580810547,33.80004418654856,32.81227890820077,33.074654452763895,5658418
142,2008-05-05,32.71967315673828,33.491363363893086,32.503598224060006,33.30615687683847,7642293
143,2008-05-06,32.4418830871582,33.090104091352025,32.25667858120635,32.45731731932376,5061166
144,2008-05-07,31.97885513305664,32.62707586260413,31.484974566426974,32.41100298386964,4303106
145,2008-05-08,31.593006134033203,31.91711645956564,31.407801728974515,31.731909961163165,3642073
146,2008-05-09,31.407808303833008,32.22579930743594,30.929359827255496,31.176301179038493,8621761
147,2008-05-12,31.407808303833008,31.639315428627526,30.71328483610523,31.407808303833008,4890395
148,2008-05-13,31.500411987304688,31.731919130533026,31.238038480985875,31.54671467195699,5056766
149,2008-05-14,31.546714782714844,31.716487107013894,30.867627578863043,30.867627578863043,2982486
150,2008-05-15,31.562145233154297,31.917121974190664,30.867623884161635,30.867623884161635,2646760
151,2008-05-16,31.80908203125,31.901685289314862,31.423236867099718,31.793649899359178,4422288
152,2008-05-20,31.747350692749023,31.8708224147755,31.42324030077782,31.484977208463167,3464912
153,2008-05-21,31.947998046875,32.41101238996915,31.0219693606867,31.0219693606867,3419088
154,2008-05-22,31.515830993652344,31.670169014593995,31.176288603586745,31.176288603586745,3558000
155,2008-05-23,30.991104125976562,31.76279477811638,30.867634458972137,31.33064885025603,4417028
156,2008-05-26,30.75959014892578,30.944796701945744,29.324244596382062,29.324244596382062,2605807
157,2008-05-27,29.83354949951172,31.14542278812805,29.694645687621055,30.805878276089928,3316550
158,2008-05-28,30.92935562133789,31.11456003998201,29.4168413556859,29.94159034852682,4505700
159,2008-05-29,31.438678741455078,31.793657634847115,30.52808435117899,31.25347427360856,11026212
160,2008-05-30,30.43547248840332,31.639310609998233,30.312002877988213,31.515838906239217,4023430
161,2008-06-02,29.139028549194336,30.867615378837716,28.706880795111704,30.250261145384876,4431595
162,2008-06-03,28.05868148803711,29.015576703440278,27.796305811764057,28.706900422340222,6240766
163,2008-06-04,27.194372177124023,28.228435880824644,27.0245998993989,27.935193997486973,5762089
164,2008-06-05,27.1480712890625,27.3487120280479,26.237477131134213,27.163505514114295,9721099
165,2008-06-06,26.85483169555664,27.98150091439834,26.468986502804857,27.009169772657355,6317089
166,2008-06-09,26.484426498413086,27.1326474007788,25.31145643826515,26.546161324032536,6500809
167,2008-06-10,26.29920768737793,26.515282616491927,25.697289754394884,26.237472890492626,6717902
168,2008-06-11,26.422683715820312,26.85482945836393,26.23747720139078,26.546153329877356,2586175
169,2008-06-12,26.607881546020508,26.762219572033608,25.311442546179137,26.08313267624465,3244212
170,2008-06-13,26.438121795654297,26.82396701251966,26.160311983504666,26.561591427713502,4248430
171,2008-06-16,27.364158630371094,27.780870335191498,26.577033730139334,26.669637028992174,4354615
172,2008-06-17,28.18213653564453,28.398209401596347,26.88569724658971,27.749990803740896,4736084
173,2008-06-18,28.151277542114258,28.76863208459812,28.08954271586926,28.08954271586926,5055019
174,2008-06-19,27.549354553222656,28.08953785269697,27.101774523755655,27.595657234898443,4221271
175,2008-06-20,26.916561126708984,27.888892074066618,26.561584457680095,27.780854604356747,3837789
176,2008-06-23,25.975099563598633,26.793092494238277,25.712726131514966,26.70048924447895,4516050
177,2008-06-24,25.17255210876465,26.360956377478793,24.910176487876207,25.975109014206854,5238203
178,2008-06-25,24.478031158447266,24.987346088556816,23.92241353892664,24.694104095665118,3933879
179,2008-06-26,25.8670711517334,26.97830626151641,24.616932176563605,24.616932176563605,18253250
180,2008-06-27,24.724964141845703,25.558391404762084,24.586060295807666,25.002773927265853,6821283
181,2008-06-30,24.23108673095703,24.94104237302877,23.536565316758573,24.709535234962615,4596315
182,2008-07-01,22.51793098449707,24.231084034192502,21.65363734657158,24.231084034192502,6202295
183,2008-07-02,23.505695343017578,23.752636693009574,21.8079764401709,22.53336626327035,5245963
184,2008-07-03,22.888341903686523,23.505694202027502,22.22468902030761,23.30505554240433,4726793
185,2008-07-04,23.1970157623291,23.644595715762392,22.37902488513529,22.53336294448083,4862814
186,2008-07-07,23.706335067749023,24.663232056563487,23.505696389454524,23.505696389454524,5528014
187,2008-07-08,24.400846481323242,25.00276431156184,21.916001967412146,21.916001967412146,8354280
188,2008-07-09,26.098573684692383,26.206609074991096,24.724963221280788,24.724963221280788,6860769
189,2008-07-10,27.240678787231445,27.564789190405214,25.373187505462855,26.098577355740137,7216175
190,2008-07-11,25.944236755371094,27.84259421486297,25.74359600457778,27.50305171046089,6040791
191,2008-07-14,25.959665298461914,26.885695701238657,25.311446737865136,25.311446737865136,5942149
192,2008-07-15,24.87930679321289,25.58926247328536,24.694102328853415,25.311454730073915,3693378
193,2008-07-16,24.200223922729492,25.31145928210975,23.783510139625683,24.879311267530834,6973872
194,2008-07-17,25.434921264648438,25.62012779971879,24.694099311055435,24.694099311055435,5038238
195,2008-07-18,26.85483169555664,27.070904584828813,25.14167862106989,25.897934780194557,5983177
196,2008-07-21,28.36734962463379,28.537121949164767,26.870269253784816,27.317849314206914,8754188
197,2008-07-22,29.524877548217773,29.787250986517293,28.120400824735423,28.367342132162626,12631056
198,2008-07-23,31.608449935913086,32.22580232653561,30.281141877405776,30.836759447634932,12798869
199,2008-07-24,30.497211456298828,32.19493034462662,28.598853900324524,28.598853900324524,10764301
200,2008-07-25,30.558942794799805,31.546708073992722,29.401407320755563,30.17309763678506,10710381
201,2008-07-28,30.31199836730957,31.16085756929186,29.972453849179217,30.558937551393175,5533881
202,2008-07-29,29.092731475830078,30.095928896374843,28.861224378781287,29.63291470227726,5145929
203,2008-07-30,30.31199836730957,30.558937551393175,29.355101702283005,29.355101702283005,7354746
204,2008-07-31,29.247079849243164,30.836763731966894,28.861234551496345,30.836763731966894,6006517
205,2008-08-01,30.095935821533203,30.219407557710134,27.780864318340907,28.784061969724235,4699412
206,2008-08-04,30.2811336517334,30.836751071032708,29.494009148838035,29.494009148838035,4301346
207,2008-08-05,31.639312744140625,31.870819849292563,30.095929949783677,30.40460608998626,9161115
208,2008-08-06,30.836763381958008,32.76598984879467,30.620690436341242,32.76598984879467,8616591
209,2008-08-07,30.75959014892578,31.454111582734043,29.802693113896634,29.802693113896634,4809365
210,2008-08-08,30.23483657836914,30.991092720475933,30.12679908949213,30.404606784684308,4883824
211,2008-08-11,30.512645721435547,30.960225737525377,30.281138600008646,30.62068321543911,2714705
212,2008-08-12,29.987905502319336,30.867633660335514,29.756398312667162,30.71329344055592,5801276
213,2008-08-13,30.11136245727539,30.404604355066326,29.40140695665148,29.63291404859337,2754609
214,2008-08-14,29.385976791381836,30.25026831778524,29.324239888058106,29.941592174542862,2566362
215,2008-08-18,29.04644203186035,29.941602313034824,28.76863424621166,29.324249817509042,2963058
216,2008-08-19,28.50625228881836,29.169905237280442,27.919766291872403,29.00013501326292,2941144
217,2008-08-20,28.830364227294922,29.061871374173307,28.629723443993665,28.706892492953127,3319410
218,2008-08-21,28.52168846130371,29.000136990731896,28.182143803427074,28.706892925590957,4138486
219,2008-08-22,28.228439331054688,29.509446589239584,27.503051646068524,29.509446589239584,4139879
220,2008-08-25,28.53711700439453,28.922962178132863,28.336476258044172,28.922962178132863,2034227
221,2008-08-26,28.583423614501953,28.676026894392656,28.058674486247284,28.243878952684206,1489491
222,2008-08-27,28.012359619140625,28.938387828697977,27.8580215842144,28.73774922063131,4297168
223,2008-08-28,27.595657348632812,28.39821414086723,27.240678494365824,28.089537968466853,7382078
224,2008-08-29,28.737756729125977,28.8457942191394,27.96606635287045,28.089535975733686,2219080
225,2008-09-01,28.722213745117188,28.846618777229352,28.146835725890877,28.67556027617261,3417069
226,2008-09-02,30.230627059936523,30.355032055946644,28.67555195459355,28.924364055816536,5030404
227,2008-09-04,29.593050003051758,30.137325612272587,29.344237874138784,29.888513483359613,2813325
228,2008-09-05,28.939905166625977,29.266470804350725,28.613339528901225,29.235368511538077,3330688
229,2008-09-08,30.463891983032227,31.692399388387543,30.168426387863203,30.479441027659636,8377948
230,2008-09-09,30.572736740112305,30.821548799720144,29.872954008891597,30.463882914110517,3737279
231,2008-09-10,30.308387756347656,30.821561120704015,30.012922131023995,30.417241625864005,3847698
232,2008-09-11,29.499744415283203,30.16842501677426,29.26648344603708,30.16842501677426,2567354
233,2008-09-12,29.79519271850586,30.60383117721328,29.313119872322666,29.701887956470106,6093354
234,2008-09-15,27.913570404052734,29.15762897013379,27.07383129378863,28.70665816177001,6770268
235,2008-09-16,28.45783042907715,28.706642427760986,26.436236367223977,26.825004456041892,4654621
236,2008-09-17,27.72696304321289,28.86216564757205,27.36929493789753,28.86216564757205,4674190
237,2008-09-18,27.664752960205078,28.209028478420546,25.67426048012669,27.369289529300058,6603710
238,2008-09-19,29.344234466552734,29.499741765414758,27.99132012277206,28.31788587222285,9821730
239,2008-09-22,28.706655502319336,31.41248432023384,28.473394542788974,30.168423760202394,4162514
240,2008-09-23,28.36454200744629,29.00212246227418,27.83581752388283,28.364542007446293,6569683
241,2008-09-24,29.017663955688477,29.32867850237916,28.084620315616423,28.457837349804766,5730103
242,2008-09-25,28.115726470947266,29.219828685002984,27.447043838309423,29.095421583738823,10926783
243,2008-09-26,27.664752960205078,28.271233082150125,27.182682045719186,28.271233082150125,4967945
244,2008-09-29,26.638410568237305,28.457844882451372,26.125235164841328,28.457844882451372,7859964
245,2008-09-30,26.685068130493164,27.680314753166872,25.19219714188089,25.19219714188089,6616439
246,2008-10-01,27.571447372436523,27.835808473665352,26.48289434132123,27.027171911480078,3743739
247,2008-10-03,27.960229873657227,28.30234478731842,27.213793308098886,27.711417685137782,4681406
248,2008-10-06,27.384855270385742,27.991333606248805,26.82502830297224,27.649218649476595,5560277
249,2008-10-07,28.286785125732422,28.893265312038412,27.36929243378635,27.36929243378635,9928258
250,2008-10-08,28.069068908691406,28.30232981656745,26.1563281985864,27.33818599620121,9985473
251,2008-10-10,27.898014068603516,28.53559438714208,25.829767930312883,27.960218672716653,9025179
252,2008-10-13,28.45783042907715,28.675540136974806,27.851352632361568,28.03796215867492,6805621
253,2008-10-14,27.77361488342285,29.515297760141586,27.55590505113378,28.61335401322532,5099383
254,2008-10-15,27.540348052978516,28.131274916544296,27.244884621195624,27.618101698668887,5495022
255,2008-10-16,26.48289680480957,27.151579413136744,25.969723594709556,27.151579413136744,6651066
256,2008-10-17,24.492393493652344,27.213769845435383,24.134725621897,27.02716244683411,5586092
257,2008-10-20,24.772315979003906,25.752013139810973,23.994779554174112,24.58570850256628,7922965
258,2008-10-21,24.9744815826416,26.280742609112433,24.259147510535232,25.021132933542972,8047276
259,2008-10-22,23.606014251708984,24.91227518460733,23.372753295505607,24.72566768516631,5408099
260,2008-10-23,22.455259323120117,23.232795798790224,22.1131424301442,23.01508600744313,6641370
261,2008-10-24,19.547271728515625,22.082039752478142,19.282908487595666,21.7710251674912,9905588
262,2008-10-27,18.038850784301758,19.282909168156678,16.17276320851938,19.189604367527014,12878172
263,2008-10-29,20.418113708496094,21.708823438036053,18.660879975818105,20.526967551559373,13094201
264,2008-10-31,21.724376678466797,22.393059389589357,20.651376641087477,21.491115709071167,8097887
265,2008-11-03,22.39305877685547,22.98398570614056,21.615520124275978,22.952883400724353,4951148
266,2008-11-04,23.37275505065918,23.559364673316264,21.97318920833993,22.08204306388743,4515828
267,2008-11-05,22.51746368408203,24.50795849215885,22.08204195612639,24.50795849215885,6145587
268,2008-11-06,21.771028518676758,23.248350133969534,21.320057722868885,22.08204315153777,4896229
269,2008-11-07,23.466064453125,24.16584751119723,21.460017999288567,21.61552534552684,8250147
270,2008-11-10,23.994779586791992,24.53905508491272,23.466055239029505,24.19693821384153,3775177
271,2008-11-11,23.71487045288086,24.71011678777304,23.170594882792642,24.103638717229586,8900004
272,2008-11-12,22.71961784362793,24.228039276445188,22.439705588293926,24.228039276445188,5705390
273,2008-11-14,22.641868591308594,23.637117045750532,22.361956281748576,22.517463589104775,4038880
274,2008-11-17,23.574909210205078,24.352447749815266,21.460009697655803,24.352447749815266,5361538
275,2008-11-18,22.29975700378418,23.512713332798317,21.86433521473061,23.512713332798317,6392448
276,2008-11-19,21.75547981262207,23.092843176556606,21.475565373173634,22.393060241740013,5606729
277,2008-11-20,21.5222225189209,21.92653992978215,20.604727493280794,21.771032584311403,5080395
278,2008-11-21,22.89067840576172,23.6060123695921,20.83798131115325,21.38225683223249,8350092
279,2008-11-24,23.466064453125,23.839281662256184,22.299759356337944,23.57491832996977,5420119
280,2008-11-25,22.89067840576172,23.994780598934415,22.704070921198987,23.714868317489003,5453771
281,2008-11-26,23.40386199951172,23.76152805314182,22.4708179195688,23.139498666513205,5246053
282,2008-11-27,23.40386199951172,23.40386199951172,23.40386199951172,23.40386199951172,0
283,2008-11-28,23.03062629699707,23.481598968859476,22.113134026232167,22.70406278868551,8464961
284,2008-12-01,22.844024658203125,24.38354626256496,22.750719871138262,23.48160490907689,5733003
285,2008-12-02,22.641868591308594,22.890680704919077,21.926534555629516,22.67297089646097,5879324
286,2008-12-03,23.32610321044922,23.621566682457946,22.159798366307193,22.859581272792408,6430656
287,2008-12-04,24.44575309753418,24.570160205475432,20.682475520660766,20.682475520660766,4648185
288,2008-12-05,24.150291442871094,25.316596302446598,23.34165256321757,23.34165256321757,5338962
289,2008-12-08,24.212493896484375,25.005581621185758,23.170596156287047,24.803422956294575,11709287
290,2008-12-10,23.8237247467041,25.34769763695982,23.4816099332039,25.34769763695982,11172070
291,2008-12-11,23.55936622619629,24.243598039034104,23.186146956281938,24.243598039034104,9867592
292,2008-12-12,22.82847785949707,23.092841121696374,22.330853639781726,22.983985164507764,9847702
293,2008-12-15,23.20169448852539,23.714869849940136,23.015086991904113,23.60601389500898,5741641
294,2008-12-16,24.088085174560547,24.383548604306256,22.08203944221826,23.326099873889213,9183505
295,2008-12-17,24.05698585510254,24.725668551845775,23.419405463957737,24.725668551845775,8720755
296,2008-12-18,24.772315979003906,25.036679207127055,23.51270654893913,23.51270654893913,12640018
297,2008-12-19,25.9697208404541,26.28073538551814,24.741213809291636,25.50319902285805,10050607
298,2008-12-22,25.98527717590332,26.202986979059986,25.08333354967886,25.08333354967886,6524631
299,2008-12-23,25.456546783447266,26.234083183000145,25.269939313076055,25.814214792763075,5151765
300,2008-12-24,25.021129608154297,25.79866608119304,20.993488990451457,20.993488990451457,13318746
301,2008-12-26,25.067771911621094,26.389583439047026,24.414642775355308,26.389583439047026,5480531
302,2008-12-29,25.59650993347168,25.798668592458995,24.570161267314287,25.34769781603915,3418418
303,2008-12-30,25.549856185913086,25.96972676115455,24.60126118536215,25.534305033273984,4868199
304,2008-12-31,25.860876083374023,26.2496444327343,25.28550019184279,26.2496444327343,4396180
305,2009-01-02,26.234085083007812,26.669506763814393,25.736463016775097,26.669506763814393,3976548
306,2009-01-05,25.64316749572754,26.66951641055623,25.31660164429977,26.66951641055623,4505326
307,2009-01-06,25.456546783447266,26.622853491979058,25.03667839321019,26.622853491979058,3969700
308,2009-01-07,24.11918830871582,26.342944096862393,22.595217521507216,26.342944096862393,12109220
309,2009-01-09,23.994779586791992,26.125230237402725,22.797372647245364,26.125230237402725,5272587
